Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,ProbDef
15,1,60,37,2,2,1,107,86.8458721199911,0,0,1800,2215,0.1701570580317783
20,1,60,49,2,1,1,85,93.44018865741822,0,0,1420,1586,0.17614891137725697
4,1,12,28,1,1,1,40,94.62381106625764,0,0,300,1469,0.16720805365954758
12,2,60,27,2,1,1,45,92.48366960399716,3500,0,1000,1556,0.08239045416361582
10,1,48,47,1,1,1,52,93.56587128124553,6000,0,850,1720,0.04063962331045286
1,1,60,44,2,1,1,65,91.09746692595446,0,0,1550,1650,0.6805610529309981
3,1,48,29,2,1,1,85,92.92632577610078,0,0,1000,1191,0.510088936614279
12,5,60,35,2,1,1,60,91.23232096485111,0,0,1000,1127,0.16635851052778983
10,2,48,31,2,1,1,60,92.75579566221883,7500,1200,1000,1480,0.09955483195649707
3,5,60,23,1,1,1,35,92.26657404995531,0,0,800,1258,0.24013763661683732
5,2,48,46,2,1,1,60,89.70423418516285,4000,0,950,1544,0.15283753711734474
20,2,60,50,2,1,1,60,96.85924133568844,6000,0,1300,1404,0.06368133806331083
3,2,48,26,1,1,1,35,90.88642566096681,7000,0,1200,2053,0.12113252261663991
9,2,60,28,2,1,1,90,93.0712670348801,1750,0,1055,1430,0.3183758249419796
0,2,48,61,3,1,4,35,93.75790790111016,4000,200,650,962,0.4704399468541652
15,6,24,46,2,1,1,75,95.54294945632898,18000,0,1400,1400,0.13439889415914907
4,2,12,25,2,1,1,45,92.3038833563279,2000,0,350,1571,0.14723613974667527
5,5,36,22,1,1,1,35,92.39197657707432,0,0,1000,1200,0.35343831948527427
11,1,60,38,2,1,1,91,87.54248564959303,0,0,600,1200,0.07498056102485026
20,6,60,57,2,1,4,60,92.74160829953985,11000,0,1600,1842,0.04642052879601138
4,2,48,26,2,1,1,75,93.05692161236927,4000,0,750,841,0.3639881548625827
2,6,60,24,2,1,2,45,92.53331896030808,0,0,1450,1585,0.4613509067682137
14,2,60,51,2,1,1,90,92.88940103955548,3500,0,950,957,0.13213945491957851
4,2,24,26,1,1,1,35,92.22811848945615,2500,0,450,950,0.17474981254656763
10,2,60,46,3,1,3,45,92.51087270282441,3500,0,1100,1375,0.20783689988171317
12,2,60,37,2,1,1,90,90.29920342701857,5000,0,1600,1800,0.35414065698879854
6,2,48,55,2,1,3,45,94.87435117163265,16000,0,1760,2212,0.33810337592805706
14,3,60,38,2,1,1,60,94.31645104447756,8000,400,450,1133,0.03301024907339174
5,1,60,24,2,1,1,56,92.90494449762993,0,0,1000,1570,0.240872132091656
5,5,36,27,1,1,2,35,94.49108659838286,0,0,500,1569,0.12061731531787656
1,3,48,36,1,2,1,35,93.31257808303565,7700,0,1000,2008,0.1528593536015762
20,2,18,62,2,1,1,60,91.49591588698543,5000,0,500,1150,0.03341503312618886
2,5,24,19,1,1,2,35,90.99548403727049,0,0,530,630,0.5207878782112036
0,3,60,32,2,1,2,75,89.8509427210813,6000,0,1200,1571,0.3122242117677197
3,1,48,43,2,1,2,73,91.43212526234889,0,0,1300,1770,0.411269786688586
6,2,36,34,2,2,1,60,91.27785579916535,9000,4090,500,1600,0.1473959844550866
11,2,48,34,2,1,1,75,92.21268137151208,3500,435,1500,1627,0.2728551014361963
6,1,24,34,2,1,1,68,93.45547325400875,0,0,500,1094,0.10103128141687057
9,2,60,30,2,1,3,60,88.06004863086659,4000,1500,1350,1570,0.2928616453535262
9,2,60,40,4,2,1,35,96.950812511018,1600,0,800,935,0.45161180199226614
18,2,36,49,2,1,1,60,90.50584329426675,15000,0,800,1419,0.045546375301455326
10,1,48,40,2,1,2,66,92.43782007602485,0,0,500,820,0.2470321236293938
1,5,60,24,1,1,1,35,91.90462763219402,0,0,900,1060,0.34131722296217687
0,5,12,35,1,1,2,35,90.7077302069439,0,0,350,600,0.39078034675355666
3,5,60,36,2,1,1,75,91.30199157526775,0,0,1200,1372,0.2573623549641438
40,2,24,62,2,1,3,60,92.9159317182046,15000,0,250,758,0.004026764892345237
4,2,60,24,2,1,2,45,93.48428857389113,4000,2000,1000,1164,0.4823104342428431
14,2,60,44,2,1,1,75,90.18883400224873,3500,0,1210,1450,0.17381783528942976
5,2,60,57,2,1,1,60,95.92815494485599,18000,0,2000,2125,0.0014280453137787844
11,2,60,25,2,1,1,45,92.08602359994286,2500,700,1300,1557,0.2215618050405315
1,2,48,30,2,1,3,60,92.98928261164686,4000,0,900,1700,0.42472814210759974
6,1,48,65,2,1,4,69,91.40673832087296,0,0,1571,1571,0.37488193898382816
13,5,60,32,2,1,1,60,92.89963049488856,0,0,900,1654,0.047490482793576434
2,2,24,43,2,1,1,60,93.06642570570352,3000,0,300,350,0.3714663797936719
10,1,30,48,2,1,1,74,92.95447112485869,5000,0,300,420,0.14007759498169653
0,5,48,25,1,1,3,45,95.11215836567285,7000,0,1700,2173,0.4273829173182509
0,6,36,36,2,2,3,45,98.10269930821634,30000,0,3000,6802,0.005608509525389937
12,2,24,47,2,1,1,60,90.09685140956253,2500,0,550,1061,0.09721195579483594
4,5,60,22,1,1,1,35,95.39262348619214,0,0,1200,1425,0.35501037216226344
22,2,36,47,2,1,1,60,93.4498412173273,2250,0,450,546,0.07130501665660352
4,2,6,42,2,1,1,45,93.41169556250624,4800,1200,2400,3400,0.2518935369403361
2,2,48,40,2,2,1,90,94.62691173656802,9000,7000,1250,1776,0.40815670868636217
3,2,36,40,2,1,1,75,92.96235979747667,3500,0,800,1200,0.2822333844911619
18,2,48,43,2,1,1,90,94.09219692970034,3500,0,1400,1403,0.26044802584304805
4,1,60,38,2,2,1,118,92.08616349248531,0,0,900,1086,0.6014209906880001
14,6,60,41,2,2,1,75,91.16685558725453,0,0,1200,1200,0.33726204599481807
4,2,60,55,2,1,3,60,93.24152585147196,13000,3000,1700,2200,0.07168319498360207
5,5,60,32,2,1,3,60,94.47618708384563,0,0,1400,2360,0.008351424515986467
3,5,18,42,2,1,3,75,96.12246002244336,1500,0,750,1758,0.0694545793209191
3,5,60,23,1,1,1,35,93.44821658689109,0,0,700,1783,0.0730537584950421
15,2,60,50,3,1,1,45,91.02935555570562,9800,0,700,1136,0.030978182261881454
18,2,60,49,2,1,1,90,93.76554560700376,5200,600,1350,1557,0.14221745590535811
27,2,48,62,2,1,1,60,92.26400331492302,4000,500,800,886,0.012269654509146353
5,1,36,23,2,1,1,68,94.16600595301428,0,0,400,400,0.45626075675184313
1,2,60,33,2,1,2,75,94.3044637224101,2500,550,800,1105,0.4357444652112149
6,6,60,25,2,1,1,60,90.66786240266651,0,0,600,1131,0.13206316853290928
22,2,60,37,2,1,1,60,94.18779078251463,6000,1500,1400,1571,0.09578332001937839
5,5,36,27,1,1,1,35,91.6141373564311,9500,2350,1000,1443,0.21570702420903037
3,2,60,47,2,1,1,75,90.25858629787461,8000,0,1060,1160,0.08717303735575614
1,5,48,22,2,1,1,45,92.35694837486825,0,0,768,896,0.36101518105563335
20,6,60,39,2,1,1,60,90.99347228198961,0,0,1300,1639,0.07470064670675289
0,2,24,46,2,1,1,90,95.35226519422038,30000,0,350,1571,0.031154104796954823
1,5,48,19,1,1,1,35,91.45313886821334,0,0,1000,1075,0.5062808760253229
8,2,60,24,1,1,3,35,92.38489190847663,8000,0,1200,1590,0.07634583944680527
12,1,36,43,2,1,1,78,91.98416180170773,0,0,1600,2200,0.19130510057307887
1,2,36,42,2,1,2,60,90.58515766530019,3000,0,300,450,0.4185993676071442
5,3,24,32,1,1,3,35,89.60704391923349,7750,3900,1000,1536,0.22829356249881053
1,1,60,27,1,1,1,43,91.6692598608093,0,0,1000,1375,0.39910502405986265
0,5,60,34,1,1,2,35,91.93700400960797,0,0,900,1005,0.43373410453988925
10,2,60,43,2,1,1,75,92.73840927681042,5000,0,1000,1264,0.0987690460523358
5,5,36,21,1,1,1,35,92.63185298639696,0,0,1000,1313,0.2383799469892796
13,2,48,36,2,1,1,45,90.75488030436941,3000,0,700,1365,0.06273341142478898
3,5,60,23,1,1,1,45,94.41176576065587,4000,0,900,1105,0.2344181957045724
15,6,24,40,2,1,1,75,92.95556924049716,0,0,500,1100,0.08380848149174658
12,3,60,38,2,2,1,90,90.13067111190483,1500,200,1150,1310,0.2766187908817789
2,1,36,58,2,1,4,61,95.44192435839005,10000,0,950,1265,0.3013640162273383
2,3,24,41,2,2,3,135,94.26810334932102,2000,500,1050,1474,0.004456030450699718
20,1,36,39,2,1,3,92,90.99637957204072,12000,0,950,980,0.12228217380893325
1,5,24,19,1,1,1,35,90.49651089521181,0,0,400,600,0.4909187871084359
2,1,48,31,2,1,3,102,90.56377947571796,0,0,1400,1635,0.4013698879267633
0,2,48,28,2,1,2,60,90.06854315731645,4500,1641,800,1376,0.264183052063833
24,1,36,49,2,1,1,84,93.92509697110124,0,0,675,675,0.040095130736911795
0,2,60,47,2,2,1,90,90.61473071581841,20000,0,1800,2000,0.07054097432063727
4,2,60,42,2,1,1,75,93.47525474729358,4000,0,978,978,0.31046495464451923
3,5,60,25,1,1,2,35,93.16307348243653,0,0,1130,1130,0.2187643059200566
3,2,48,48,2,1,3,45,94.40795376440767,4000,0,1600,2600,0.27655752893828217
30,2,36,52,2,1,1,60,92.10505185049591,5000,0,800,950,0.019107951829467194
1,2,60,37,2,1,3,60,91.76770363747917,9000,0,1400,1493,0.34748242314948025
4,1,36,45,2,1,1,105,90.53436423379617,12000,0,600,2240,0.03010642955634947
13,2,60,30,2,1,1,45,92.32544782655694,14000,0,1100,1224,0.0574095738129012
4,1,36,38,2,2,1,60,94.92886269067182,0,0,650,1000,0.4470535529096273
22,2,60,50,2,1,1,90,97.03733133584768,16000,0,2100,2500,0.046421791153155506
1,5,60,29,2,2,2,35,89.03538738064825,0,0,1100,1120,0.6838752837218827
0,2,36,42,2,1,1,105,89.84885092002561,10000,0,400,725,0.3380712738772166
0,2,36,37,2,1,3,75,92.35840020463446,7000,1500,500,720,0.37250613895585205
1,5,36,36,1,1,1,35,93.20820457890656,0,0,1000,2470,0.07799600935097431
15,1,60,33,2,2,3,64,89.4690154167111,0,0,1150,1150,0.6767620237930687
15,2,36,41,2,1,3,90,91.01012330942078,16000,0,1000,1655,0.08698624216688973
6,5,60,23,2,1,1,45,93.56131042662986,0,0,900,1389,0.1517714457965967
8,6,48,30,2,1,1,75,92.4455121355862,0,0,1100,1310,0.217871531648048
12,2,60,27,2,1,1,60,91.84779435914515,2500,1300,750,758,0.26839341132396827
8,6,24,33,2,1,1,75,93.21138023811324,0,0,1150,1770,0.17775124588817098
1,5,36,23,1,1,2,35,92.0791342324863,0,0,350,425,0.40946504095340125
22,2,24,41,2,1,1,90,89.27876203147132,4700,400,250,1035,0.027426526156799733
20,1,60,52,2,1,3,70,93.45350258609335,4100,0,1200,1226,0.060253062571072075
25,2,36,58,2,1,1,45,92.99550919120122,30000,0,1500,1750,0.02412046010240179
11,2,36,46,2,1,1,60,94.19453630059486,16500,0,1000,1800,0.043952569802085534
4,2,60,28,2,1,1,60,94.37135536064866,22000,9700,600,2150,0.002557894706322547
9,2,48,38,2,1,1,75,95.9907829256187,8000,4000,1700,1713,0.13217797151691674
1,1,36,39,2,1,1,85,90.12907875100704,0,0,600,975,0.40174136657747234
10,1,60,24,2,1,1,53,93.58681415054767,0,0,400,650,0.17538968720401668
4,2,60,41,2,1,1,90,94.80315963300968,10000,2000,800,916,0.11335167732056152
24,6,36,51,2,1,1,45,92.41622669559057,0,0,625,625,0.055173975797780654
30,2,36,56,2,2,3,105,94.8285460333066,30000,1300,1100,1318,0.01656989994607156
1,6,24,24,2,1,3,60,89.48401974104927,0,0,300,750,0.28600466391054824
20,2,12,49,2,1,1,90,91.99129080263315,15000,0,125,325,0.0507613184230618
1,2,36,21,1,1,1,35,92.68647048413006,10000,0,850,1014,0.31870722516407085
13,2,60,34,4,1,1,35,89.4261573500824,7000,1500,1250,1525,0.24314340320601727
1,2,60,38,2,1,1,90,95.64228632523847,5000,0,1000,1144,0.4732192587885914
2,2,36,58,3,1,4,35,90.57462447353346,4000,0,400,550,0.44211107942657896
0,5,60,39,1,1,1,35,96.35972324033591,0,0,1000,1556,0.210089085970444
14,1,60,60,2,1,1,62,93.59970506616729,8000,0,915,1396,0.03789520494890131
6,3,60,23,1,1,1,35,94.10615051694519,5050,3800,1000,2470,0.04118226463029884
17,2,12,37,2,1,1,75,90.82907728229046,7000,1000,600,1890,0.0202369656004483
8,3,36,48,2,2,1,75,91.84771290287416,1000,0,475,575,0.2942477744158973
4,5,60,26,2,1,1,45,96.13009135970478,0,0,1150,1294,0.4241613681585491
1,5,36,23,1,1,2,35,93.81034971509898,0,0,650,710,0.42378159251699454
13,2,60,34,2,1,1,45,91.50526770549946,3000,0,1900,2600,0.1030628380207332
19,2,60,46,1,1,1,75,94.16909101512354,6000,0,1800,1849,0.1604823375767303
12,2,12,51,2,1,3,45,92.39565224824385,2000,0,350,450,0.12822043429440225
13,2,60,45,2,1,1,90,90.78616196095409,4750,3500,1100,1369,0.17462248311071327
4,2,60,55,2,1,1,45,91.86632595204154,9000,0,1800,2281,0.2284089536317082
0,2,48,39,2,1,3,60,94.51612903860982,5500,0,3075,4575,0.3779144500317338
11,2,60,26,2,1,1,45,90.41027855836978,3000,0,900,931,0.23785112794955177
31,2,60,47,2,1,1,60,92.5667783603217,8000,1500,1000,1330,0.013142314965953233
2,2,18,31,2,1,2,90,90.55371190541561,5000,300,860,1192,0.3624904663134275
3,2,48,50,2,1,1,90,93.69070459579892,12000,0,800,950,0.23334834233177393
6,2,36,39,2,2,3,45,90.71543971751615,14000,1200,1100,1900,0.2410855381935932
10,1,48,36,2,2,3,100,90.75991480759518,0,0,1500,1810,0.4605141715174939
0,6,60,47,2,2,4,45,93.51022855777018,100000,0,1300,1700,0.006044821938450123
20,2,24,45,2,1,1,75,91.03460566906911,5000,0,450,1318,0.02803377571472527
8,6,24,40,2,2,1,75,93.9433465321784,0,0,600,750,0.28014591863901134
15,1,60,36,2,2,3,97,94.29905774498837,0,0,1000,1168,0.5724474027154511
2,2,36,43,2,2,3,90,90.10563172741908,8000,560,700,1300,0.3769910690351219
4,2,48,44,2,1,3,60,91.09930858698395,40000,9300,700,1111,0.048567811943075
1,2,60,55,2,1,4,45,91.95332924211334,3000,0,970,1264,0.32923800037176404
1,6,48,26,1,1,2,35,91.87935390125877,2000,0,1100,1123,0.4392121226584983
9,2,60,33,2,1,1,75,90.05294591750481,2500,0,1000,1386,0.22434718913295498
11,1,24,27,2,1,2,72,92.19984286490819,0,0,900,1395,0.2930720453174721
2,1,60,24,2,1,1,70,90.42881926753931,0,0,900,1127,0.4311295940126342
0,2,60,29,2,1,1,60,94.66261671309411,5000,0,800,960,0.3671198524424976
1,5,60,20,1,1,3,35,88.60671268715454,13000,0,1500,2179,0.24371810914947556
20,2,36,46,2,2,3,105,93.9992981790711,9000,0,850,886,0.4009315000249399
30,2,60,62,2,1,1,60,95.17465261720248,3200,400,800,1314,0.009969636067361948
2,5,60,27,1,1,1,35,94.2375262821361,3500,0,600,960,0.19705223595633453
1,1,60,52,5,1,1,55,90.74196066877245,0,0,750,873,0.3918859143068306
2,6,36,26,1,1,1,35,94.66409684016578,0,0,300,1111,0.14046843058489963
5,2,60,43,2,2,3,75,97.3192004624645,7000,700,1000,1040,0.5021538561581022
15,5,60,34,2,1,1,45,94.40701292212832,0,0,1000,1995,0.03858556241388438
15,1,60,37,2,1,1,58,94.15292816402169,500,0,900,1333,0.08678098365211581
5,1,36,37,2,1,1,74,94.12211300338784,0,0,900,1358,0.282459821495474
3,2,48,39,2,1,1,60,90.9149469453139,3000,0,1270,1613,0.37505840762602866
2,2,60,26,2,1,1,45,93.16777254068464,3500,0,1300,1855,0.2197230816110129
2,2,60,34,2,1,1,60,93.47443575124024,4000,450,1800,2271,0.32657042828505634
1,5,60,30,4,1,2,35,92.61985847186546,0,0,925,925,0.5281983710255956
4,1,60,26,2,1,1,51,89.36958985287777,0,0,1750,1950,0.6548673034335761
20,6,6,58,2,2,1,45,92.79600771114801,0,0,500,2058,0.02235771848063576
1,5,60,36,1,1,1,35,91.51827300444961,0,0,1100,1600,0.14181156908576964
13,2,60,40,2,1,1,90,91.2807719733781,3000,0,800,860,0.1555138826115098
7,2,36,49,3,1,1,35,93.39215990145244,12000,0,350,875,0.07237757146098693
1,2,60,25,2,1,3,60,91.55797741957747,10000,2000,1000,1260,0.35471436978483506
6,1,36,33,2,1,1,108,91.17541514163318,0,0,950,1705,0.1859487436666961
18,1,60,38,2,1,1,56,91.98285921933157,0,0,1000,1307,0.10577480911560708
15,6,36,38,2,2,3,90,93.77397449647192,6000,0,1550,1982,0.2839121837721649
11,1,12,33,2,1,1,78,93.44079751546765,0,0,300,1479,0.046084769969848706
15,1,60,42,2,1,1,58,92.32716760109692,0,0,1000,1308,0.11149662342827152
1,1,48,47,2,1,1,74,93.28432559807958,0,0,2000,2201,0.6516107599793939
0,2,60,25,2,1,1,75,93.48356708155558,3500,0,1250,1350,0.4807890911177087
17,2,48,42,2,1,1,60,95.8783931195158,3500,0,700,1386,0.041939683877527806
21,2,48,52,2,1,1,60,95.23195312580225,3000,0,1650,2276,0.08057746098865225
13,1,36,36,2,2,1,88,89.3296817967096,0,0,400,1608,0.09638603691617556
5,2,60,28,2,2,3,75,93.71539919753471,3000,0,1300,1585,0.4233735015904509
18,5,60,33,1,2,1,35,91.89816475180808,0,0,900,1320,0.010551895653984447
10,2,60,46,2,2,3,75,95.52096252203523,25000,2050,2600,3190,0.004391077386219658
3,5,60,22,1,1,1,35,90.185248793995,0,0,1000,1500,0.24510676393638317
1,1,60,22,1,1,1,45,90.17293336055266,0,0,1250,1571,0.4647138786065622
3,2,60,23,1,1,2,35,93.7725476386783,1500,0,1150,1386,0.45956218468533233
8,6,60,29,2,1,1,45,96.99786015834052,0,0,1400,1680,0.21305186941845555
4,5,36,29,1,1,1,35,90.21337754300025,0,0,400,450,0.35539814476912557
10,5,12,37,2,1,1,90,91.59109985455271,3000,0,240,1488,0.016485029464422846
3,6,12,30,1,1,3,35,94.92551630365878,0,0,920,1396,0.32885723320969995
29,2,48,52,2,1,1,60,90.02129072130899,6500,0,750,1255,0.01593067020461051
12,2,48,46,2,1,1,60,91.49470607875114,6000,0,1480,1883,0.16706743197878748
15,2,36,51,2,1,1,45,90.93199848355134,4000,200,375,375,0.09284106460906463
5,1,60,28,2,1,3,77,90.75140405937549,0,0,2500,3070,0.6054982644723388
0,2,36,33,2,1,1,45,92.71137365331764,2500,1100,1400,2189,0.15478852768794188
10,1,60,39,1,1,3,45,94.18648561730039,0,0,1450,1692,0.36499314987593073
4,1,60,33,2,1,3,82,93.18963709790468,0,0,2000,2216,0.7867004066186283
12,2,48,40,2,1,1,75,94.54447324384573,4000,0,1298,1298,0.09640978136025129
13,3,24,59,3,1,1,35,92.51324483486711,1200,0,425,750,0.11132129029552222
16,2,60,32,2,1,1,45,94.01423726177738,6000,2000,1400,1830,0.13154930628453373
2,2,60,45,2,1,3,75,88.82708613682023,2500,0,1100,1242,0.5465960185765459
3,6,48,38,2,1,3,75,90.32353160647648,3500,0,600,882,0.39751121102362375
4,2,60,26,2,1,1,45,92.65698253691826,3500,1500,600,1137,0.13310846390706393
0,5,36,21,1,1,2,45,95.48468780193282,2500,0,580,580,0.34849677237649396
2,5,6,31,1,1,1,35,94.31202953770865,0,0,850,1403,0.4108133371056583
18,2,36,32,2,1,1,75,93.12119125430817,2500,0,700,957,0.17047640947773846
4,6,24,40,2,1,2,60,91.55936945984419,0,0,1300,1300,0.6697616977063439
4,1,48,29,2,2,1,42,91.42778331573066,0,0,579,1097,0.4568109310937025
7,1,36,33,2,1,3,78,92.03525436118936,0,0,700,1033,0.26571089996163433
0,5,60,29,4,1,2,35,93.0216210226543,0,0,763,913,0.32288225968442147
2,2,60,57,1,1,3,35,91.8073021898493,15000,0,960,962,0.34290649736474893
2,2,60,23,2,1,1,45,91.87074511705917,5000,6300,1075,1123,0.6113627431474424
11,2,60,38,2,1,3,60,93.63670205387118,7500,0,1500,1800,0.05130122863161537
1,1,48,45,2,1,1,59,91.44343081623927,0,0,1800,1980,0.5900327007065811
2,2,36,51,2,1,2,75,88.40885911307213,4500,0,600,989,0.25933454322099864
22,1,48,42,2,2,1,102,90.86161839402001,0,0,1000,1250,0.2430438724468526
0,2,60,22,1,1,2,35,88.1480329390533,6500,0,1100,1646,0.2162634035141799
2,3,48,26,1,1,1,35,93.09057244162469,3000,0,1000,1114,0.32978876148293523
20,2,60,51,2,1,1,75,91.97956658690644,2000,0,1000,1365,0.0635049510051622
1,5,36,33,1,1,1,35,92.70152124132373,0,0,600,1600,0.09996462396660857
5,3,48,43,2,2,1,75,94.99983976157228,2500,500,940,1133,0.4776242598133088
3,2,12,32,2,1,3,75,92.26871723112326,3600,1800,100,550,0.5289145025264624
11,1,36,52,2,1,1,93,91.9909493629666,0,0,350,350,0.14520276177385566
20,6,12,65,2,2,3,45,97.42286988058433,70000,0,1000,1321,0.001066911969397843
1,1,60,32,2,1,1,88,92.7536638808655,0,0,1200,1225,0.5626913689899716
8,2,60,29,3,1,1,35,92.32441014477097,4000,0,850,950,0.2626088046188005
1,1,36,25,2,2,2,69,91.94667552362931,0,0,475,550,0.7583475945946553
0,5,60,22,2,1,1,45,93.32530693182063,0,0,1150,1277,0.31906285194855766
2,3,60,53,2,1,1,75,93.79642581062998,7000,0,1050,1172,0.33654323473490577
1,2,24,47,2,1,1,90,95.37231097580285,9000,0,700,1318,0.1528762040904494
2,1,48,34,2,1,3,75,93.63173751463371,0,0,1700,2185,0.27988836112687865
1,5,60,23,1,1,1,35,92.95250836143109,0,0,1500,2610,0.1843979274591208
13,1,60,54,2,1,1,57,96.47168942701173,0,0,1000,1257,0.12949178553901458
1,5,12,22,1,1,2,35,90.88929640025076,0,0,100,600,0.330844515330591
1,1,48,46,2,1,1,103,90.01301197079118,1500,0,1100,1408,0.44641299527127054
19,2,12,42,2,1,1,90,94.74518513391804,5000,0,1100,2413,0.003148762079027541
5,5,60,45,2,2,1,35,90.53458269347601,0,0,1000,1388,0.22195046109827696
19,5,60,49,1,1,1,35,91.79288149623697,0,0,1600,1636,0.14962273754154387
8,2,60,28,2,1,3,60,87.69285698251956,9000,0,750,850,0.1347886361106415
1,5,24,22,1,1,1,35,92.19934584191026,0,0,700,1757,0.01544945218031617
11,2,60,27,2,1,1,45,94.43059700092853,8000,3300,1350,1600,0.05774373502542086
6,2,18,33,1,1,1,35,94.07200409161065,6000,0,1200,2022,0.14371077202814256
4,1,60,52,2,1,1,97,90.16438521324002,0,0,1200,1200,0.5567275532089151
2,2,60,34,2,1,1,45,93.90060660000104,5000,198,1550,1550,0.424147551378205
0,2,36,43,3,1,4,35,91.34955154895506,2000,0,400,710,0.5093107225590745
8,2,60,40,2,1,1,75,91.73984021582358,3000,0,950,1286,0.19415771618967323
3,2,60,31,2,1,1,45,94.10378087895472,5500,1200,900,1400,0.1689148835777188
2,2,36,31,2,1,3,60,91.21844838569184,2500,850,600,1638,0.22685567924644892
6,2,24,42,2,1,2,60,96.09041531961707,3000,0,500,1850,0.056310294277233705
2,5,60,35,2,1,1,75,94.73654537894834,0,0,1200,1677,0.311811621254849
4,2,36,42,2,2,3,75,90.67341938425996,12000,0,1500,1900,0.1620458527370461
0,2,48,24,2,1,2,45,93.87530520920043,5000,0,1000,1601,0.35695737610611655
5,2,6,31,2,1,3,60,90.33067882079122,5000,0,300,1200,0.14812322072510462
1,5,12,53,1,1,1,35,93.50092736386206,0,0,250,1456,0.04697519718496672
14,2,60,59,2,1,1,60,96.14036191776744,10000,0,1450,1456,0.10092335895118087
12,2,48,38,2,1,1,60,92.05202860508679,3000,0,500,960,0.10672246666079215
6,1,36,49,2,2,3,113,87.56607298197156,0,0,1000,1337,0.21309953257359238
13,2,60,42,2,1,1,60,91.77950831882373,4000,0,1000,1359,0.11656462773148853
0,2,36,54,2,1,4,45,91.09550073085299,2500,0,625,801,0.4033781583977762
21,1,60,39,2,1,1,124,89.58047258864713,2000,0,2000,2536,0.12187352280079819
0,2,60,48,2,1,2,75,89.63679547087517,7000,0,1000,1129,0.4144147254666487
2,5,36,20,1,1,1,35,92.86889036991566,0,0,500,1314,0.13929058195074542
5,6,48,32,2,2,1,45,89.6524094152575,0,0,1000,1812,0.1306341668526792
15,5,60,51,2,2,1,60,90.48079796317568,0,0,300,1742,0.02228256334404734
35,2,48,54,2,1,1,60,93.17117123663827,5000,0,1250,1455,0.01139601344379786
3,6,36,40,2,2,1,75,91.26814369234503,0,0,950,1150,0.46457711547991837
3,2,24,29,2,1,1,45,93.73249396726155,6000,800,500,1900,0.024818960211989018
3,6,60,27,2,1,1,90,92.08399635738255,4000,0,1400,1800,0.3148428379499589
0,2,60,57,2,1,3,45,94.44153674271095,3500,0,950,1070,0.2333251729167713
1,6,60,36,2,1,1,60,90.28029916616845,0,0,850,1098,0.287467900192305
10,5,60,31,2,1,1,60,90.68856576870792,0,0,1600,1750,0.31033895520111054
0,2,48,22,1,1,1,35,91.65540530050212,4000,0,1210,1325,0.4094727990282901
0,5,48,40,2,1,2,90,93.35701074927633,3500,0,600,710,0.37837643764213164
18,6,36,54,2,1,1,75,92.52086619042339,0,0,300,1268,0.01793140380681858
8,5,60,26,1,1,3,35,93.61603168325037,7000,0,850,989,0.2354921434003661
21,1,60,36,2,1,1,83,88.09509990450437,0,0,1220,1505,0.1545885758670888
0,5,36,22,2,1,2,60,89.5591709441679,0,0,700,900,0.42190670530219754
4,3,36,26,2,1,1,45,90.34783393411934,3000,0,700,700,0.3838203719453445
5,2,60,36,2,1,3,90,92.13814231271955,3000,0,650,1295,0.26833879384805515
5,2,60,36,2,1,3,90,92.10469965954887,3000,0,650,1295,0.26833879384805515
19,1,60,37,2,2,1,88,95.43652171941314,0,0,750,970,0.20511683155403634
4,1,60,28,2,1,1,79,91.96168288100702,4000,0,1250,1250,0.34243234456399435
12,2,24,56,2,2,1,60,93.2342850645762,1000,0,500,1495,0.11273767267041432
3,2,36,35,2,2,2,60,91.57761350156989,3000,0,475,690,0.47827532367654585
0,2,60,31,2,2,1,45,92.44046956087087,3500,0,1550,1679,0.6124342507689076
5,5,24,26,1,1,3,35,96.12038823473623,0,0,800,2450,0.07999512243156429
10,2,12,34,2,1,1,75,92.57043494613094,4500,3500,300,1600,0.09035711670381648
2,1,60,36,2,1,1,58,93.23118113608231,0,0,1125,1575,0.2985899447001352
3,2,24,29,2,1,1,60,92.61417558148919,9000,0,600,980,0.12803876277636503
13,2,48,33,2,1,1,75,92.46908800911612,8000,2000,1400,1602,0.16777116269809714
2,1,24,28,2,1,1,75,91.93690739832401,0,0,512,1255,0.2238569509962663
5,3,60,24,2,1,1,45,89.97057284488483,2000,0,1000,1282,0.23553247396590143
43,2,60,57,2,2,1,45,94.52786197185824,8000,0,900,1168,0.003021634994986286
15,5,60,34,1,1,1,45,91.69977424913718,17000,0,1200,1200,0.04399251863701434
2,2,36,38,2,1,1,45,92.6391659991184,3600,0,650,1100,0.23539576157765277
0,1,60,36,2,2,1,85,93.30597672679104,0,0,1100,1256,0.7452000700335987
0,1,36,29,1,1,2,46,94.16714671301574,0,0,1100,1110,0.6516657464455736
9,2,60,47,2,1,3,75,93.49836945575186,50000,0,1850,1852,0.07789161492677282
15,2,48,53,2,1,3,75,94.41661942429305,17000,0,500,1114,0.04236775089910649
10,2,60,34,2,2,1,60,91.25882698490548,3000,0,1600,1849,0.17871109424549578
2,6,60,21,1,1,1,35,95.4578902866295,0,0,1400,1600,0.43174681808794496
10,6,36,32,1,1,1,35,91.18745254714175,0,0,1100,2471,0.03803391026173106
0,2,60,32,1,1,2,35,91.63556482177859,7500,0,1350,1583,0.4384310778196163
